Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V)
776;56.193792;22.653742;12.077057;21.653742;10.642229;2.2695077;10.259494;11.187468;4.5080158;22.514339;15;4;0.5000000;1.2810124;52.651067;59.992055;0.3932016;10.070394;19.798990;0.2738517;7980.6258;665.05215;228.86583;263.50815;34.642318;86.853417;3.1976023;40.282403;10.071878;19.801028;0.0266769;11683.533;973.62777;32.639094;38.003680;5.3645857;85.884036;0.8153853;5.5553727;1.1137981;19.796563;330.00000;45.616099;51.674957;6.0588585;88.275058;1.4500142;19.170443;4.0635466;7.7659714
777;47.913792;23.986542;31.037056;22.986542;9.4843515;3.3244464;10.662159;6.1549415;3.3483926;18.148213;7;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
778;57.657792;22.349102;18.029056;21.349102;10.652361;2.1556416;10.135641;11.356747;2.3103144;22.531298;28;3;0.5000000;1.1432198;50.298673;56.718544;0.5239054;7.5527958;19.798990;0.4885678;3140.8350;261.73625;160.69361;209.23237;48.538766;76.801503;22.208840;36.155250;7.5534431;19.799885;0.0513991;4366.0266;363.83555;23.500137;26.597639;3.0975021;88.354222;2.4005478;5.1061073;0.7785305;19.797580;330.00000;45.617416;49.985906;4.3684904;91.260556;3.4214440;11.298181;1.5772724;18.625369
779;49.377792;23.681902;36.989055;22.681902;9.4936194;3.2110125;10.538198;7.5915365;2.4725010;19.432488;5;8;0.5000000;1.7525822;43.768050;50.421642;0.6469372;20.140789;19.798990;0.5735845;9865.8756;822.15630;592.60000;645.80456;53.204562;91.761507;4.8763576;20.772603;20.140728;19.799030;0.0572245;11005.647;917.13723;65.951677;87.494402;21.542725;75.378168;1.0030855;2.5226712;2.5541642;19.797556;330.00000;45.616255;51.332103;5.7158473;88.864965;1.2681774;4.2265393;4.0440273;7.2922510
780;59.577792;22.729902;10.589056;21.729902;9.8927207;2.6714618;10.197086;11.709544;4.9280820;23.074495;14;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
781;51.297792;24.062702;29.549056;23.062702;11.733115;2.2272648;10.974535;9.2116487;3.4138069;21.243000;9;6;0.5000000;1.5911023;49.625862;56.561748;0.5969409;15.105592;19.798990;0.6465556;5875.0324;489.58604;397.78167;444.81287;47.031198;89.426745;3.0965533;30.846793;15.083179;19.831915;0.0629341;7419.4497;618.28748;48.897456;57.395480;8.4980234;85.193915;0.8165423;3.6873754;1.6774874;19.797698;330.00000;45.616075;50.246194;4.6301197;90.785134;0.9983544;6.0884361;2.6837668;10.789930
782;53.217792;24.443502;22.109056;23.443502;10.972610;2.7435172;11.035872;10.831761;4.3533843;23.053512;6;5;0.5000000;1.4332604;24.561896;29.455357;0.4573551;12.587993;19.798990;0.2690752;12992.301;1082.6917;366.09045;405.12398;39.033525;90.365042;1.5873988;20.217169;12.589183;19.799246;0.0279294;14493.271;1207.7726;42.389344;63.121204;20.731861;67.155474;1.1855614;2.2754832;1.8424317;19.798199;330.00000;45.616113;51.701632;6.0855195;88.229541;0.9088064;8.2040518;5.1633198;5.8265651
783;59.937792;25.776302;11.069056;24.776302;12.812140;2.2997522;11.813213;9.6011801;4.1609190;22.489331;12;4;0.5000000;1.2810124;43.427344;49.883736;0.3922949;10.070394;19.798990;0.2360927;11018.799;918.23325;272.42401;302.85883;30.434816;89.950824;2.4490717;28.732638;10.071400;19.799631;0.0228233;13534.972;1127.9143;32.349260;40.174880;7.8256201;80.521111;0.7299512;3.5260826;1.1740843;19.797180;330.00000;45.615998;52.127981;6.5119829;87.507702;1.3410187;13.877868;4.6985001;6.5871372
784;59.481792;25.090862;24.461056;24.090862;10.580184;3.1709301;11.252699;11.952294;4.9907981;24.497725;15;3;0.5000000;1.1432198;34.116007;39.753583;0.6278572;7.5527958;19.798990;0.4788317;3908.4258;325.70215;195.98075;229.68410;33.703354;85.326214;2.0064911;27.541843;7.5527275;19.801882;0.0457864;5019.6796;418.30663;24.068062;27.842132;3.7740700;86.444752;0.5073797;3.3842305;0.8135140;19.798526;330.00000;45.616119;49.951110;4.3349917;91.321531;0.7991579;7.6015074;1.8015346;16.097662
785;51.801792;23.567662;24.221057;22.567662;10.619610;2.6072170;10.632027;9.2737911;2.1979178;21.057622;7;6;0.5000000;1.5911023;32.567405;37.843057;0.4817609;15.105592;19.798990;0.3700349;11347.644;945.63702;439.72082;487.98130;48.260483;90.110178;10.051317;19.609243;15.098173;19.811341;0.0350895;12486.883;1040.5736;45.883830;68.844732;22.960902;66.648280;1.8395914;2.4290352;2.0085205;19.797216;330.00000;45.615730;51.673024;6.0572943;88.277647;3.5387139;5.8212994;4.5378052;6.5909440
786;59.121792;22.044462;23.981056;21.044462;10.660765;2.0426397;10.011571;14.060658;2.7579611;25.082889;17;3;0.5000000;1.1432198;23.308601;27.341436;0.5465750;7.5527958;19.798990;0.4278900;4086.5806;340.54838;183.11371;220.34870;37.234993;83.101787;5.9470811;31.732295;7.5538805;19.800730;0.0428208;5480.7836;456.73197;24.576821;30.244316;5.6674942;81.260961;1.0617052;4.4477938;0.8842274;19.796012;330.00000;45.616646;51.182176;5.5655297;89.126039;1.6238270;10.442852;2.0057147;14.963564
787;49.641792;29.089262;21.341056;28.089262;13.100502;3.3387711;13.209938;5.7259216;4.7680540;20.270553;5;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
788;51.561792;29.470062;13.901056;28.470062;15.339997;2.3550234;13.646275;7.3460337;2.7084956;22.081065;5;8;0.5000000;1.7525822;39.191995;45.314822;0.3533563;20.140789;19.798990;0.2561231;22097.499;1841.4582;592.68026;671.12582;78.445555;88.311349;10.432196;13.643017;20.140571;19.799201;0.0266615;23432.575;1952.7145;65.423398;125.42982;60.006422;52.159365;2.9697595;1.6442011;3.6589416;19.797873;330.00000;45.614819;52.535373;6.9205542;86.826868;5.3126376;4.8036399;8.3715095;3.6326599
789;46.905792;24.976622;11.693056;23.976622;11.708336;2.5660544;11.346797;5.4662600;4.4086655;17.954571;5;3;0.5000000;1.1432198;37.099044;44.846856;0.2564386;7.5527958;19.798990;0.0707794;30614.530;2551.2108;226.91494;255.55701;28.642077;88.792295;0.6879219;9.3612726;7.5527209;19.799160;0.0066207;31925.280;2660.4400;22.134406;43.842775;21.708369;50.485868;0.7007786;1.0644038;1.2788349;19.798838;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
790;55.905792;29.736622;23.693056;28.736622;15.708076;2.2661840;13.801765;6.8464545;2.4054678;21.714766;14;3;0.5000000;1.1432198;44.188481;50.840364;0.5688251;7.5527958;19.798990;0.4604618;4619.4498;384.95415;222.74730;255.75780;33.010502;87.093061;14.604117;9.3152332;7.5551030;19.803371;0.0456229;5176.4887;431.37406;24.731290;31.686952;6.9556620;78.048813;2.2986754;0.9820568;0.9255254;19.797878;330.00000;45.614249;51.773629;6.1593804;88.103248;4.1668287;2.5815478;1.9254727;15.508473
791;59.625792;21.549422;18.653057;20.549422;9.5472605;2.4225919;9.6690631;14.122800;4.5420721;24.897511;15;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
792;53.265792;23.263022;30.173056;22.263022;10.628878;2.4937830;10.508065;10.710386;4.3220263;22.341897;5;9;0.5000000;1.9173307;39.618754;45.856123;0.6277532;22.658387;19.798990;0.5269951;11164.204;930.35037;616.11671;668.75167;52.634961;92.129371;2.3121750;30.627870;22.658503;19.802943;0.0510588;13621.581;1135.1318;72.832717;92.502234;19.669517;78.736171;0.9363819;3.6031413;2.7035889;19.796679;330.00000;45.615976;50.354372;4.7383961;90.589901;0.8195199;7.1233780;4.8723346;5.9610060
793;53.385792;32.211822;20.333056;31.211822;15.268685;3.3698798;14.763441;6.6742646;4.0663053;22.780176;5;7;0.5000000;1.5912727;42.889604;49.666612;0.4790099;17.623190;19.798990;0.4123732;12386.520;1032.2100;534.89473;584.12752;49.232797;91.571567;2.0159444;14.887620;17.622952;19.801540;0.0408793;13298.031;1108.1693;56.927177;84.303726;27.376550;67.526288;0.9748234;1.5091629;2.4596578;19.798400;330.00000;45.616150;51.071464;5.4553136;89.318274;0.7481819;4.0097040;4.8380053;6.0990394
794;59.385792;27.451822;38.333057;26.451822;14.267648;2.1703983;12.683311;12.195043;2.0535141;25.920954;17;8;0.5000000;1.7525822;60.534266;67.403236;1.0170051;20.140789;19.798990;1.5468518;2331.8645;194.32204;377.72927;496.52841;118.79914;76.074050;13.961991;43.904400;20.140737;19.799064;0.1745191;3126.3828;260.53190;57.136517;65.438791;8.3022744;87.312916;0.0000000;9.5337422;2.1133623;19.798314;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
795;57.734592;25.220334;18.931457;24.220334;11.701008;2.6567584;11.445977;7.1902524;4.9764200;19.800419;8;3;0.5000000;1.1432198;42.731882;50.372914;0.5049172;7.5527958;19.798990;0.1975175;11101.422;925.11854;229.62163;250.41243;20.790801;91.697377;1.0322244;14.828546;7.5512093;19.805680;0.0201177;12137.333;1011.4444;25.569939;31.987981;6.4180413;79.936085;0.3448659;1.7656430;0.9334368;19.798445;330.00000;45.615896;51.476887;5.8609918;88.614324;0.7097789;7.9935030;4.2043711;7.1338074
796;57.374592;22.173934;18.451456;21.173934;8.7815884;3.0284680;9.8298500;9.2986165;2.7435831;20.385584;9;3;0.5000000;1.1432198;23.766204;28.559476;0.4562229;7.5527958;19.798990;0.1771121;11854.541;987.87841;219.86781;245.75594;25.888134;89.465917;1.5171611;18.427507;7.5523095;19.802728;0.0168730;13238.457;1103.2048;23.391452;35.130852;11.739399;66.583789;0.5680599;2.3790211;1.0255319;19.798056;330.00000;45.616005;53.440166;7.8241615;85.359025;1.1871690;10.775089;4.6472882;6.7498251
797;52.574592;21.221934;22.051456;20.221934;9.1824180;2.4880532;9.4889537;10.881994;2.5538160;21.492961;15;5;0.5000000;1.4332604;51.891631;58.641837;0.5170874;12.587993;19.798990;0.5391959;5016.0823;418.00686;283.23039;333.96067;50.730276;84.809506;13.401215;39.312774;12.589196;19.800009;0.0543775;7025.6582;585.47152;40.006864;46.105240;6.0983757;86.772923;0.0173536;7.0593894;1.3510731;19.797695;330.00000;45.618202;49.955951;4.3377489;91.316852;0.5014459;12.296001;2.5253443;11.639006
798;58.238592;24.725294;13.603458;23.725294;10.587503;3.0367106;11.103469;7.2523947;3.7605310;19.615042;6;3;0.5000000;1.1432198;24.951990;30.544567;0.3879136;7.5527958;19.798990;0.0989411;21916.013;1826.3344;227.07367;253.82604;26.752374;89.460351;0.6258999;11.478578;7.5527355;19.799129;0.0096406;23164.308;1930.3590;23.385819;41.531833;18.146014;56.308179;0.5005562;1.5321233;1.2116653;19.798930;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
799;52.838592;26.629294;36.403457;25.629294;12.789301;2.6158118;12.160694;9.0163790;4.8493690;22.331026;15;3;0.5000000;1.1432198;49.200396;56.449407;0.7311592;7.5527958;19.798990;0.7721620;2464.4720;205.37267;199.27872;238.97391;39.695193;83.389319;2.0415576;22.704353;7.5481605;19.814414;0.0789178;3113.1087;259.42572;25.727507;28.838644;3.1111367;89.211918;0.5173803;2.8519101;0.8422100;19.798234;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
800;55.358592;24.154094;39.763458;23.154094;10.226964;3.0129802;10.823802;11.723200;2.8356080;23.800247;7;7;0.5000000;1.5912727;28.099546;32.706249;0.7526896;17.623190;19.798990;0.7740705;5935.3596;494.61330;481.12307;538.75450;57.631430;89.302840;5.0680073;26.957339;17.606364;19.819942;0.0777668;7097.6337;591.46947;57.801122;74.306957;16.505834;77.786959;1.2320684;3.2919306;2.1702310;19.796641;330.00000;45.616633;53.188311;7.5716774;85.764396;1.2674845;4.3871565;2.7363341;11.184663
801;57.398592;33.483694;22.483457;32.483694;17.108858;2.9040330;15.515839;5.5052444;2.5505781;22.247091;10;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
802;53.198592;29.675694;36.883457;28.675694;15.708720;2.2441022;13.776821;6.9080149;4.0822059;21.745862;13;3;0.5000000;1.1432198;49.691948;57.073014;0.7474486;7.5527958;19.798990;0.7677419;2636.7705;219.73088;211.99039;247.44721;35.456823;85.670955;2.1648016;17.196566;7.5531036;19.799799;0.0776684;3134.5091;261.20909;25.494267;29.083240;3.5889726;87.659654;0.4194863;2.0886984;0.8488485;19.798522;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
803;53.798592;26.819694;17.683457;25.819694;13.907752;2.1245861;12.378701;6.7274079;2.8036008;20.137255;10;5;0.5000000;1.4332604;61.769538;70.056952;0.4616212;12.587993;19.798990;0.4014966;8579.2846;714.94038;360.71285;397.66756;36.954714;90.707134;6.9489104;22.915664;12.596517;19.787984;0.0392679;9867.5730;822.29775;40.576696;49.916039;9.3393433;81.289895;0.9823805;2.8710373;1.4566112;19.797676;330.00000;45.616031;49.961488;4.3454568;91.302387;1.7964334;7.1072053;3.4958772;8.3099602
804;51.062592;22.707054;38.035456;21.707054;9.5186102;2.8503571;10.140938;7.0321429;3.8139891;18.385670;9;4;0.5000000;1.2810124;58.965633;67.635945;0.7267770;10.070394;19.798990;0.5243976;5229.4969;435.79141;287.17670;321.39066;34.213962;89.354401;1.6523229;21.463663;10.070381;19.798990;0.0531010;6148.7781;512.39818;34.191683;38.575677;4.3839938;88.635342;0.3180141;2.6197178;1.1263485;19.798373;330.00000;45.615979;49.350970;3.7349906;92.431779;0.5489263;5.0426117;2.1828779;13.044842
805;57.182592;26.895854;16.195456;25.895854;13.158244;2.5265403;12.316292;7.2494847;3.2236671;20.697412;10;5;0.5000000;1.4332604;57.999549;65.883823;0.4765830;12.587993;19.798990;0.3794433;8939.6003;744.96670;355.21687;390.69808;35.481210;90.918509;3.4809920;25.184866;12.584655;19.806926;0.0362104;10531.723;877.64361;39.935654;48.570099;8.6344454;82.222714;0.6402494;3.0308539;1.4185269;19.797972;330.00000;45.616122;49.871327;4.2552054;91.467631;1.1325644;8.0205078;3.7036235;7.8433788
806;59.702592;24.420654;19.555457;23.420654;10.595907;2.9237087;10.979400;9.9563050;4.2081777;22.166632;21;3;0.5000000;1.1432198;57.780511;65.455302;0.5879667;7.5527958;19.798990;0.5194432;3256.1211;271.34343;177.11986;216.59368;39.473814;81.775177;3.0102382;33.263481;7.5535490;19.799895;0.0536648;4624.2576;385.35480;25.987236;28.488739;2.5015028;91.219328;0.5145373;4.7528623;0.8338483;19.797393;330.00000;45.616061;49.265007;3.6489456;92.593230;0.8524448;9.2731781;1.6410702;17.479851
807;56.822592;23.849454;15.715457;22.849454;10.237096;2.8991141;10.699949;11.892479;3.6361782;23.817206;14;6;0.5000000;1.5911023;53.519432;60.350273;0.4881220;15.105592;19.798990;0.5269965;5858.6395;488.21996;323.32041;375.42759;52.107176;86.120579;6.7776866;43.559853;15.107081;19.800126;0.0532230;8974.6850;747.89042;50.020407;57.511302;7.4908952;86.974916;1.2353416;6.4218181;1.6854847;19.795113;330.00000;45.616256;49.922155;4.3058986;91.374774;1.5787351;12.330663;3.1912317;9.1830723
808;57.542592;29.942254;16.675456;28.942254;16.077663;2.1548307;13.932419;5.1411205;2.4565041;20.112248;8;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
809;53.942592;23.278254;11.875457;22.278254;9.8765569;2.8753837;10.420281;6.3632840;2.7095268;18.002411;8;4;0.5000000;1.2810124;48.654479;56.255489;0.3383837;10.070394;19.798990;0.1446274;19462.047;1621.8372;294.75947;324.29041;29.530934;90.893676;1.8346699;20.108303;10.070343;19.799056;0.0138503;21654.846;1804.5705;31.408163;47.075877;15.667714;66.718170;0.6693684;2.5793917;1.3744436;19.797881;330.00000;45.615941;55.746246;10.130305;81.827826;1.6209644;13.262953;7.4748826;4.4177133
810;56.942592;32.798254;35.875457;31.798254;17.876903;2.2752109;15.330324;7.8563579;3.3804572;24.255485;13;4;0.5000000;1.2810124;44.895012;51.291248;0.8158566;10.070394;19.798990;1.0809309;2500.9224;208.41020;283.09146;330.24526;47.153799;85.721582;8.0448241;17.020249;10.063424;19.815327;0.1080848;2937.8211;244.81843;33.252058;38.705442;5.4533838;85.910550;1.1927260;1.9897334;1.1288192;19.798355;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
811;57.086592;29.256814;30.067456;28.256814;13.845707;3.0260085;13.371905;7.4922340;3.2863831;22.120641;11;3;0.5000000;1.1432198;33.766719;39.516814;0.6840604;7.5527958;19.798990;0.5170813;4097.2765;341.43971;221.86190;251.34254;29.480647;88.270729;2.9716336;13.973153;7.5527871;19.799010;0.0524286;4624.5934;385.38278;25.390439;31.083159;5.6927197;81.685517;0.5376407;1.6985230;0.9070289;19.798442;330.00000;45.615933;51.234807;5.6188739;89.033092;0.8549925;3.3337067;1.7174517;17.211750
812;57.686592;26.400814;10.867457;25.400814;12.044739;2.9064925;11.973784;7.3116270;2.0077780;20.512034;8;5;0.5000000;1.4332604;39.982857;46.192801;0.3565242;12.587993;19.798990;0.1581576;22158.679;1846.5566;366.99699;422.53286;55.535866;86.856438;15.182159;11.839675;12.587809;19.799379;0.0159441;23508.710;1959.0592;39.251508;79.211314;39.959805;49.552907;3.5528418;1.9219251;2.3118319;19.797716;330.00000;45.615544;56.293337;10.677793;81.031870;11.352747;6.2234692;8.2782158;3.9442960
813;58.286592;23.544814;21.667457;22.544814;10.243771;2.7869764;10.575663;7.1310201;3.7291729;18.903427;5;7;0.5000000;1.5912727;52.584620;60.550180;0.5875056;17.623190;19.798990;0.2998732;16648.709;1387.3924;522.81349;560.97720;38.163709;93.196923;1.4781541;21.855576;17.622350;19.802332;0.0308492;18628.878;1552.4065;60.180964;76.901882;16.720917;78.256817;0.4526825;2.7637580;2.2456639;19.797699;330.00000;45.615953;50.364586;4.7486330;90.571484;0.7069366;8.0423888;6.4739820;4.5201205
814;57.326592;23.354414;10.387457;22.354414;9.1253201;3.2782021;10.357657;9.4199912;2.7749411;21.097198;10;5;0.5000000;1.4332604;41.322342;47.415963;0.3526280;12.587993;19.798990;0.1977660;16205.965;1350.4971;335.62560;372.13857;36.512964;90.188342;4.0146383;30.451988;12.587943;19.799050;0.0201993;19780.710;1648.3925;41.841392;58.156028;16.314636;71.946785;1.0337315;4.3572468;1.7009004;19.795892;330.00000;45.616530;54.189639;8.5731092;84.179431;2.0918313;16.683519;6.8840939;4.7387139
815;55.526592;31.922414;37.987458;30.922414;17.523039;2.1393429;14.926371;7.5657034;2.5468005;23.526910;25;3;0.5000000;1.1432198;64.670286;72.657921;0.8742054;7.5527958;19.798990;1.3876740;1264.2312;105.35260;183.71413;247.38514;63.671012;74.262394;18.342203;17.246473;7.5534278;19.799818;0.1376520;1672.7469;139.39558;24.112455;27.372902;3.2604468;88.088779;2.5863047;2.3412883;0.8068241;19.798776;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
816;59.126592;38.586414;12.787457;37.586414;20.724145;2.9187898;18.063510;6.3435399;2.2937778;25.636747;25;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
817;57.446592;32.303214;30.547457;31.303214;16.765127;2.6542989;14.988032;5.3838698;2.5192201;21.535477;9;3;0.5000000;1.1432198;39.889508;46.950205;0.7188670;7.5527958;19.798990;0.4112426;5289.1944;440.76620;227.78032;257.97679;30.196468;88.294890;9.0121865;5.1360546;7.5509918;19.803814;0.0407730;5694.9015;474.57513;24.315735;35.277573;10.961837;68.926895;1.3427670;0.7276376;1.0291798;19.798601;330.00000;45.615689;53.367859;7.7521701;85.474085;2.7250540;1.6411310;2.1847501;14.084050
