Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V)
136; 57.211200; 25.525888; 33.481601; 24.525888; 13.028018; 2.1023797; 11.737349; 12.014434; 3.7655120; 24.777378;20;4; 0.5000000; 1.2810124; 47.814525; 54.089557; 0.7895501; 10.070394; 19.798990; 1.1613414; 1757.4488; 146.45407; 213.73281; 278.43563; 64.702819; 76.762019; 6.8553921; 36.275188; 10.071386; 19.800030; 0.1161706; 2713.3033; 226.10861; 33.008311; 36.374480; 3.3661690; 90.745795; 0.9044368; 5.4683347; 1.0640990; 19.798778; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
137; 51.811200; 27.429888; 26.281601; 26.429888; 12.228087; 3.1823452; 12.419358; 6.3130490; 4.4996981; 20.027993;6;5; 0.5000000; 1.4332604; 52.216928; 60.396979; 0.5517726; 12.587993; 19.798990; 0.3833801; 9593.7823; 799.48186; 385.16609; 416.29196; 31.125868; 92.523068; 1.0957605; 15.370505; 12.578227; 19.816974; 0.2432321; 10000.000; 833.33333; 254.71207; 273.03971; 18.327636; 93.287556; 1.0225515; 9.9339080; 8.0834712; 19.798639; 330.00000; 45.616066; 49.684373; 4.0683071; 91.811697; 0.5333289; 4.4930433; 3.6902094; 7.7870495
138; 51.451200; 24.383488; 25.801601; 23.383488; 12.307803; 2.0544869; 11.178122; 9.6887282; 3.5886709; 21.880472;18;3; 0.5000000; 1.1432198; 46.476429; 53.085213; 0.5325693; 7.5527958; 19.798990; 0.5738002; 3107.3104; 258.94253; 186.71274; 225.65118; 38.938436; 82.743970; 3.0704127; 29.411684; 7.5428715; 19.827499; 0.0559455; 4169.6680; 347.47234; 24.428432; 27.847236; 3.4188042; 87.723004; 0.7077453; 3.7250409; 0.8139110; 19.798384; 330.00000; 45.615982; 50.114828; 4.4988463; 91.022924; 1.0408922; 7.0672493; 1.5123821; 19.182735
139; 55.651200; 28.191488; 11.401601; 27.191488; 13.707077; 2.7148499; 12.917032; 9.5532731; 3.3805813; 23.649017;6;9; 0.5000000; 1.9173307; 39.812068; 45.609826; 0.3666223; 22.658387; 19.798990; 0.2933255; 20300.862; 1691.7385; 623.58099; 690.44051; 66.859515; 90.316397; 4.7611013; 27.306246; 22.658225; 19.799098; 0.2933342; 10000.000; 833.33333; 307.17886; 346.26586; 39.086998; 88.711853; 4.9686998; 25.528879; 22.098398; 10.025462; 330.00000; 45.616008; 51.740536; 6.1245276; 88.162999; 1.8034219; 10.343692; 8.3295281; 3.6443764
140; 57.571200; 28.572288; 33.961600; 27.572288; 12.949165; 3.2298059; 12.978693; 7.3714396; 3.3530009; 21.657584;16;3; 0.5000000; 1.1432198; 51.990851; 59.285161; 0.8112603; 7.5527958; 19.798990; 0.8355507; 2335.4954; 194.62462; 204.35274; 244.28010; 39.927365; 83.655089; 3.4865401; 19.417335; 7.5530340; 19.798669; 0.0850910; 2871.9077; 239.32565; 25.590733; 28.690605; 3.0998722; 89.195515; 0.5158150; 2.4772704; 0.8375856; 19.798446; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
141; 55.771200; 37.140288; 31.561601; 36.140288; 21.346884; 2.0909467; 17.547407; 5.5171517; 3.1248603; 24.087296;6;7; 0.5000000; 1.5912727; 56.484009; 64.753176; 0.7410179; 17.623190; 19.798990; 0.8026456; 6487.4635; 540.62196; 545.28982; 598.91925; 53.629424; 91.045634; 12.554891; 7.9138265; 17.627407; 19.802174; 0.0772807; 6910.7032; 575.89194; 55.927044; 76.666210; 20.739166; 72.948752; 1.8102883; 1.0066495; 2.2384078; 19.797964; 330.00000; 45.613219; 54.822329; 9.2091094; 83.201900; 2.2874922; 1.1817955; 2.7534354; 11.442665
142; 51.715200; 29.790848; 10.153601; 28.790848; 15.915550; 2.1818134; 13.849971; 6.5557982; 4.5624141; 21.451222;7;4; 0.5000000; 1.2810124; 41.554541; 48.561844; 0.2878920; 10.070394; 19.798990; 0.1462480; 19699.690; 1641.6408; 301.70175; 333.52533; 31.823572; 90.458424; 1.4836183; 15.030788; 10.070331; 19.799057; 0.1462475; 10000.000; 833.33333; 153.15007; 172.67836; 19.528286; 88.690948; 1.7018910; 13.932956; 9.8537062; 10.424219; 330.00000; 45.615907; 54.886251; 9.2703437; 83.109898; 1.1654044; 9.8610163; 7.3522988; 4.3703730
143; 55.315200; 36.454848; 14.953600; 35.454848; 19.116656; 2.9612603; 16.987109; 5.3336348; 4.3093914; 23.561059;7;4; 0.5000000; 1.2810124; 44.574456; 52.093119; 0.4066629; 10.070394; 19.798990; 0.2807656; 10471.330; 872.61080; 307.87496; 339.44957; 31.574617; 90.698289; 1.8532723; 10.602441; 10.070942; 19.798134; 0.2807468; 10000.000; 833.33333; 293.99739; 324.39956; 30.402166; 90.628173; 2.0995713; 10.334235; 10.054968; 18.934013; 330.00000; 45.615980; 51.193467; 5.5774872; 89.105080; 0.8638038; 4.1238887; 4.0024258; 7.3993405
144; 54.835200; 24.459648; 24.313600; 23.459648; 11.557431; 2.4568732; 11.115606; 11.478120; 2.3322754; 23.707944;9;7; 0.5000000; 1.5912727; 34.656553; 39.707371; 0.5379042; 17.623190; 19.798990; 0.5665783; 8020.8480; 668.40400; 475.89248; 533.53355; 57.641066; 89.196356; 15.338216; 28.034678; 17.623132; 19.799052; 0.0538375; 9259.7127; 771.64273; 52.204906; 70.498068; 18.293162; 74.051542; 2.7120938; 2.9557082; 2.0601587; 19.796055; 330.00000; 45.616172; 51.870290; 6.2541184; 87.942773; 3.8704167; 5.4664769; 3.4412565; 8.6937424
145; 55.435200; 21.603648; 35.113600; 20.603648; 9.7564629; 2.3373571; 9.7174847; 11.297513; 4.0536703; 22.099337;6;9; 0.5000000; 1.9173307; 44.870742; 51.478454; 0.7716573; 22.658387; 19.798990; 0.6711746; 7937.4392; 661.45327; 557.88485; 613.55979; 55.674941; 90.925914; 2.9101703; 37.858722; 22.659714; 19.800685; 0.2798100; 10000.000; 833.33333; 293.01637; 312.57576; 19.559392; 93.742512; 1.5201125; 18.973155; 9.6390271; 19.797796; 330.00000; 45.615926; 49.559088; 3.9431617; 92.043514; 0.7275618; 7.7022141; 3.8526815; 7.4847664
146; 59.035200; 28.267648; 39.913600; 27.267648; 12.957569; 3.1168040; 12.854623; 10.075350; 3.8006476; 24.209174;6;9; 0.5000000; 1.9173307; 38.674984; 44.370506; 0.9324781; 22.658387; 19.798990; 1.0830695; 5620.0747; 468.33956; 637.42197; 699.11553; 61.693559; 91.175484; 3.0404571; 25.892721; 22.648181; 19.810965; 0.1029890; 6654.9789; 554.58157; 71.773866; 85.811969; 14.038103; 83.640856; 0.6297186; 3.0043319; 2.5063092; 19.798196; 330.00000; 45.615967; 52.281298; 6.6653309; 87.251022; 0.5608352; 3.1199623; 2.5483974; 11.842453
147; 51.355200; 26.744448; 39.673601; 25.744448; 12.996131; 2.5535230; 12.233843; 8.6641624; 2.3295772; 22.036386;9;4; 0.5000000; 1.2810124; 28.416037; 33.364933; 0.6668200; 10.070394; 19.798990; 0.6016661; 4728.9157; 394.07631; 297.95161; 339.54999; 41.598371; 87.748970; 11.794552; 10.494563; 10.070373; 19.798990; 0.0592755; 5240.7934; 436.73278; 32.531238; 44.596843; 12.065604; 72.945160; 1.9908054; 1.1461229; 1.3007110; 19.797953; 330.00000; 45.614659; 54.546859; 8.9322006; 83.624721; 3.2239893; 1.7353681; 2.0681956; 15.164978
148; 51.955200; 23.888448; 20.473601; 22.888448; 11.195163; 2.4340070; 10.835722; 8.4835555; 4.0509721; 20.427779;6;6; 0.5000000; 1.5911023; 42.771369; 49.612197; 0.4554510; 15.105592; 19.798990; 0.2954896; 14191.035; 1182.5862; 439.12167; 475.98880; 36.867134; 92.254622; 1.7614797; 23.253168; 15.104872; 19.802295; 0.2955039; 10000.000; 833.33333; 309.45092; 340.27380; 30.822874; 90.941743; 2.0908287; 22.427529; 15.009740; 14.159697; 330.00000; 45.615972; 50.543670; 4.9276974; 90.250614; 0.9121228; 8.7503273; 5.6468933; 5.2265883
149; 55.555200; 30.552448; 25.273601; 29.552448; 14.396269; 3.2134539; 13.972861; 7.2613920; 3.7979493; 22.537616;5;6; 0.5000000; 1.5911023; 32.931306; 38.726420; 0.5757990; 15.105592; 19.798990; 0.4130066; 10679.731; 889.97760; 461.89787; 503.42703; 41.529153; 91.750711; 1.7259959; 13.654754; 15.107043; 19.799283; 0.4129626; 10000.000; 833.33333; 432.45343; 471.88751; 39.434087; 91.643329; 1.9989051; 13.341777; 15.077815; 18.570458; 330.00000; 45.616011; 51.003645; 5.3876336; 89.436768; 0.6374452; 3.7257132; 4.1714791; 7.0683010
150; 59.155200; 37.216448; 30.073600; 36.216448; 20.597376; 2.4929008; 17.484999; 6.0392285; 3.5449266; 24.647453;5;7; 0.5000000; 1.5912727; 41.662682; 48.421872; 0.7629963; 17.623190; 19.798990; 0.6833864; 7653.6745; 637.80621; 547.72799; 598.18198; 50.453989; 91.565445; 8.2089444; 8.1754139; 17.623143; 19.798985; 0.0680246; 8126.2565; 677.18804; 57.887555; 81.124313; 23.236758; 71.356604; 1.4255184; 0.8740452; 2.3660109; 19.798442; 330.00000; 45.615232; 53.728449; 8.1132169; 84.899588; 2.0259426; 1.0407783; 3.1674497; 9.7606282
151; 55.195200; 27.506048; 24.793600; 26.506048; 14.476850; 2.0851635; 12.731733; 9.3697562; 4.5651124; 23.122780;7;7; 0.5000000; 1.5912727; 45.725263; 52.402956; 0.5914593; 17.623190; 19.798990; 0.5830444; 8086.6663; 673.88886; 493.74162; 539.23531; 45.493691; 91.563295; 2.5857109; 26.840652; 17.623157; 19.799020; 0.0565716; 9626.8113; 802.23427; 57.030858; 68.909472; 11.878614; 82.762002; 0.8244226; 3.0161129; 2.0127840; 19.797704; 330.00000; 45.616007; 50.130614; 4.5146078; 90.994310; 0.9189728; 5.5332600; 3.4579280; 8.3472818
152; 45.000960; 24.508390; 37.761280; 23.508390; 9.7559767; 3.3750082; 10.910443; 5.1422158; 2.3041222; 17.396411;9;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
153; 52.320960; 22.985190; 37.521281; 21.985190; 9.7944408; 2.8117762; 10.289651; 9.5384629; 2.3070233; 21.031058;14;5; 0.5000000; 1.4332604; 53.814228; 60.789949; 0.7505085; 12.587993; 19.798990; 0.9273977; 3241.9929; 270.16607; 314.85216; 376.20927; 61.357111; 83.690697; 15.797291; 29.390489; 12.589157; 19.799728; 0.0898348; 4042.3953; 336.86628; 38.028753; 43.408529; 5.3797758; 87.606639; 0.4797921; 4.8004078; 1.2722729; 19.797317; 330.00000; 45.548107; 51.164153; 5.6160458; 89.023475; 0.8715461; 5.4462326; 1.5243130; 19.469230
154; 55.920960; 29.649190; 12.321280; 28.649190; 15.995547; 2.0912231; 13.801789; 8.3162994; 2.0540005; 23.140895;14;6; 0.5000000; 1.5911023; 63.249380; 70.922115; 0.4250288; 15.105592; 19.798990; 0.4060147; 9581.7023; 798.47519; 407.39247; 463.22448; 55.832009; 87.947095; 24.569239; 26.623439; 15.106841; 19.799600; 0.3406952; 10000.000; 833.33333; 356.77517; 399.81454; 43.039369; 89.235167; 23.549901; 20.223131; 12.428296; 19.799894; 330.00000; 45.613226; 52.042540; 6.4293135; 87.646042; 9.9547105; 5.1474183; 4.0797014; 7.3553163
155; 52.440960; 31.933990; 27.681281; 30.933990; 17.434247; 2.1878730; 14.920027; 5.5023415; 2.0513023; 21.469337;13;3; 0.5000000; 1.1432198; 54.014210; 62.102735; 0.5868500; 7.5527958; 19.798990; 0.4659393; 4523.1091; 376.92576; 220.69628; 256.80033; 36.104055; 85.940807; 13.860363; 7.4789583; 7.5527844; 19.798988; 0.0462212; 4929.4848; 410.79040; 23.860026; 34.192778; 10.332752; 69.780893; 1.7216484; 1.0155932; 0.9936141; 19.799200; 330.00000; 45.617400; 54.509641; 8.8922413; 83.686847; 3.3435819; 2.0417677; 1.9425995; 16.169827
156; 52.080960; 28.887590; 27.201281; 27.887590; 14.514828; 2.5595826; 13.303900; 7.6107056; 2.8184653; 22.054501;15;3; 0.5000000; 1.1432198; 42.988481; 49.371306; 0.5547864; 7.5527958; 19.798990; 0.6038207; 3393.1163; 282.75969; 214.55339; 249.98261; 35.429228; 85.827323; 9.0275336; 15.179442; 7.5498150; 19.809281; 0.0606930; 3937.8458; 328.15382; 25.027995; 30.226192; 5.1981967; 82.802344; 1.3779251; 1.7709704; 0.8813965; 19.798145; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
157; 49.944960; 21.918950; 28.353281; 20.918950; 8.3229897; 3.1667017; 9.6677998; 10.269464; 2.1955966; 21.228939;13;5; 0.5000000; 1.4332604; 45.576236; 51.793686; 0.5404566; 12.587993; 19.798990; 0.6072312; 5027.9074; 418.99229; 319.72011; 371.37767; 51.657562; 86.090289; 15.044995; 30.652092; 12.587974; 19.799017; 0.0623198; 6162.1531; 513.51276; 40.214890; 48.040756; 7.8258662; 83.709944; 0.4068037; 5.4288867; 1.4082474; 19.796606; 330.00000; 45.618823; 50.922965; 5.3041414; 89.583989; 1.1724083; 8.1309212; 2.2726388; 13.018076
158; 58.848960; 29.039910; 24.225279; 28.039910; 13.014083; 3.3643551; 13.178866; 11.189490; 3.3039459; 25.709445;16;4; 0.5000000; 1.2810124; 35.610023; 40.742385; 0.6116131; 10.070394; 19.798990; 0.7839997; 3233.8434; 269.48695; 265.49938; 312.88146; 47.382079; 84.856220; 8.0125874; 25.062672; 10.071372; 19.799640; 0.0778444; 4001.9104; 333.49253; 32.622941; 38.570418; 5.9474773; 84.580210; 1.0535945; 3.2850224; 1.1256046; 19.797777; 330.00000; 45.387660; 51.897058; 6.5093975; 87.457097; 1.4464282; 4.3796198; 1.5247412; 19.712667
159; 59.448960; 26.183910; 35.025279; 25.183910; 11.213115; 3.2448391; 11.780745; 11.008883; 2.0253408; 24.100838;13;6; 0.5000000; 1.5911023; 41.921167; 47.497317; 0.8459425; 15.105592; 19.798990; 0.9828115; 3877.3132; 323.10943; 399.05220; 468.83173; 69.779522; 85.116297; 22.493059; 25.225417; 15.105557; 19.799033; 0.0979508; 4556.0009; 379.66674; 46.732669; 56.879219; 10.146550; 82.161236; 3.3369344; 2.9439922; 1.6873277; 19.797497; 330.00000; 45.604574; 54.113490; 8.5089163; 84.275795; 4.1780334; 2.6177401; 1.8320207; 17.263998
160; 57.168960; 22.756710; 11.985280; 21.756710; 9.0516078; 3.1015927; 10.102957; 5.2990804; 2.8200843; 16.677436;5;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
161; 55.968960; 28.468710; 20.385280; 27.468710; 12.651815; 3.3414890; 12.898983; 8.1949247; 2.0226425; 22.429280;13;3; 0.5000000; 1.1432198; 30.881664; 36.032398; 0.4824875; 7.5527958; 19.798990; 0.3115784; 6801.0604; 566.75503; 221.90784; 256.79472; 34.886882; 86.414486; 15.993339; 7.4913880; 7.5537535; 19.796240; 0.0302627; 7397.4971; 616.45809; 23.443436; 36.723351; 13.279915; 63.837955; 2.3996152; 1.2578764; 1.0716321; 19.798621; 330.00000; 45.616030; 53.567504; 7.9514739; 85.156161; 6.2016429; 2.9333238; 2.7781914; 11.118435
162; 59.568960; 35.132710; 25.185279; 34.132710; 18.852921; 2.6209359; 16.411121; 6.9727613; 4.7696198; 24.539116;13;4; 0.5000000; 1.2810124; 59.023488; 66.964882; 0.7019008; 10.070394; 19.798990; 0.8644837; 3144.4032; 262.03360; 284.65817; 324.69089; 40.032722; 87.670513; 2.1175160; 19.942393; 10.053179; 19.836573; 0.0885277; 3714.6340; 309.55283; 34.436888; 38.838004; 4.4011152; 88.668019; 0.5200872; 2.3424662; 1.1337717; 19.798371; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
163; 59.088960; 23.137510; 34.545279; 22.137510; 11.293696; 2.1165487; 10.539618; 13.117247; 2.7925039; 24.686002;15;6; 0.5000000; 1.5911023; 44.479013; 50.259497; 0.8404717; 15.105592; 19.798990; 1.0893271; 2807.0714; 233.92262; 320.21405; 395.33343; 75.119380; 80.998475; 19.242258; 40.262678; 15.105689; 19.799051; 0.1121758; 4024.6787; 335.38989; 47.277995; 52.895554; 5.6175593; 89.379903; 0.0000000; 7.6873843; 1.5597743; 19.797115; 330.00000; 45.614885; 51.089768; 5.4748835; 89.283797; 0.0000000; 7.5466836; 1.5311680; 19.472134
164; 59.208960; 32.086310; 24.705279; 31.086310; 15.933502; 2.9926455; 14.794994; 9.0811254; 2.5367828; 25.124281;14;4; 0.5000000; 1.2810124; 36.278834; 41.606086; 0.6307950; 10.070394; 19.798990; 0.6770869; 4132.9848; 344.41540; 293.04670; 338.45290; 45.406198; 86.584190; 17.895500; 11.477447; 10.070380; 19.799003; 0.0678352; 4658.9495; 388.24579; 33.095706; 42.671900; 9.5761944; 77.558547; 2.7523710; 1.4344332; 1.2467252; 19.798026; 330.00000; 45.614352; 54.022403; 8.4080512; 84.435992; 4.3485290; 1.7165662; 1.8292950; 16.987212
165; 59.808960; 29.230310; 35.505280; 28.230310; 14.132534; 2.8731295; 13.396873; 8.9005185; 4.2581777; 23.515674;11;6; 0.5000000; 1.5911023; 59.108595; 66.731507; 0.9328218; 15.105592; 19.798990; 1.2421831; 3044.2488; 253.68740; 395.99926; 454.67066; 58.671398; 87.095847; 3.0856113; 28.657141; 15.085573; 19.828994; 0.1191194; 3884.2731; 323.68942; 48.453017; 53.388584; 4.9355667; 90.755389; 0.4986310; 3.4701686; 1.5600620; 19.798556; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
166; 57.072960; 25.117670; 25.857281; 24.117670; 12.739071; 2.1010609; 11.533570; 5.5418297; 2.8828003; 18.100665;6;4; 0.5000000; 1.2810124; 43.382232; 50.912538; 0.6270030; 10.070394; 19.798990; 0.2610332; 11256.462; 938.03852; 307.69910; 335.67992; 27.980823; 91.664433; 1.5027867; 13.611219; 10.071401; 19.799210; 0.2610065; 10000.000; 833.33333; 273.32532; 299.24230; 25.916985; 91.339131; 1.7969933; 13.225229; 10.042479; 17.672411; 330.00000; 45.615969; 50.703725; 5.0877557; 89.965716; 0.7713436; 5.6851789; 4.2731683; 6.8779038
167; 56.472960; 27.973670; 15.057281; 26.973670; 14.538311; 2.2214412; 12.931475; 8.2570671; 3.8067535; 22.243902;11;3; 0.5000000; 1.1432198; 32.632019; 38.265372; 0.4058703; 7.5527958; 19.798990; 0.2420226; 8741.8223; 728.48519; 221.55753; 246.61237; 25.054843; 89.840395; 1.8956544; 17.795585; 7.5527749; 19.798987; 0.0230644; 9838.5474; 819.87895; 23.762986; 31.488898; 7.7259120; 75.464648; 0.5410871; 2.0900338; 0.9190607; 19.798175; 330.00000; 45.615940; 51.399191; 5.7832506; 88.748363; 1.0569443; 8.2069155; 3.4639988; 8.6390989
168; 45.912960; 25.879270; 10.977280; 24.879270; 11.219790; 3.1327014; 11.656460; 6.2474234; 2.1183355; 19.187059;5;7; 0.5000000; 1.5912727; 46.086980; 53.249046; 0.2625901; 17.623190; 19.798990; 0.1375759; 34588.571; 2882.3809; 498.31450; 592.88150; 94.567005; 84.049594; 12.124853; 11.223010; 17.624566; 19.799578; 0.1375617; 10000.000; 833.33333; 144.05428; 167.63246; 23.578189; 85.934593; 11.830558; 9.0513200; 16.091861; 6.0897621; 330.00000; 45.615778; 57.204741; 11.588963; 79.741254; 9.5925044; 6.4758412; 12.653353; 2.6232592
169; 56.112960; 24.927270; 14.577281; 23.927270; 11.618892; 2.5931508; 11.315347; 10.365431; 4.5739165; 22.829066;13;4; 0.5000000; 1.2810124; 46.656306; 53.451424; 0.4246177; 10.070394; 19.798990; 0.3256804; 7650.8568; 637.57140; 260.93380; 294.33783; 33.404029; 88.651126; 2.5725024; 31.535345; 10.070381; 19.798983; 0.0314209; 9845.7439; 820.47866; 32.396294; 38.343151; 5.9468573; 84.490432; 0.7171104; 3.8778237; 1.1209998; 19.797591; 330.00000; 45.616067; 50.502856; 4.8867893; 90.323737; 1.0915832; 12.083045; 3.4441944; 8.6342169
170; 56.712960; 22.071270; 25.377281; 21.071270; 9.8179236; 2.4736348; 9.9172265; 10.184824; 3.2953114; 21.220459;10;6; 0.5000000; 1.5911023; 50.233820; 57.140992; 0.6369693; 15.105592; 19.798990; 0.5542848; 6357.2273; 529.76894; 369.00252; 415.47952; 46.476997; 88.813649; 3.7054431; 36.671624; 15.105576; 19.798984; 0.0532277; 8665.1726; 722.09772; 48.299587; 55.680278; 7.3806910; 86.744515; 0.7080348; 4.7574719; 1.6294294; 19.798023; 330.00000; 45.616229; 49.736087; 4.1198578; 91.716562; 0.9936677; 9.0344039; 3.0767475; 9.3775735
171; 59.712960; 31.591270; 19.377280; 30.591270; 14.819998; 3.3725977; 14.452486; 9.1432678; 4.3208938; 24.938903;13;4; 0.5000000; 1.2810124; 41.287836; 47.301801; 0.5554682; 10.070394; 19.798990; 0.5849247; 4607.9219; 383.99349; 282.24981; 319.23002; 36.980211; 88.415810; 2.1333973; 22.478772; 10.052219; 19.842883; 0.0559669; 5470.6741; 455.88951; 32.062765; 37.860466; 5.7977019; 84.686660; 0.5252177; 2.5771742; 1.1054261; 19.798483; 330.00000; 45.616044; 50.454664; 4.8386204; 90.409964; 0.8249094; 4.7021981; 1.9926690; 14.587343
172; 56.832960; 31.020070; 15.537281; 30.020070; 14.457730; 3.3497315; 14.172602; 6.1487029; 3.0395904; 21.658738;10;3; 0.5000000; 1.1432198; 38.570617; 45.124063; 0.4259764; 7.5527958; 19.798990; 0.2502010; 8756.7494; 729.72911; 229.43546; 255.50300; 26.067538; 89.797561; 6.2209382; 9.4205459; 7.5527717; 19.798963; 0.0245653; 9448.1581; 787.34651; 24.305142; 34.571690; 10.266549; 70.303597; 1.1552344; 1.0284293; 1.0084377; 19.798501; 330.00000; 45.615630; 51.579993; 5.9643631; 88.436673; 3.2786385; 3.7973884; 3.3701266; 8.8360159
173; 59.352960; 28.544870; 18.897280; 27.544870; 14.900578; 2.2443073; 13.211358; 11.251632; 2.0880568; 25.524067;14;4; 0.5000000; 1.2810124; 27.466745; 31.781935; 0.4910567; 10.070394; 19.798990; 0.4158886; 6608.0377; 550.66981; 287.79159; 333.17413; 45.382544; 86.378731; 20.906799; 15.281235; 10.086204; 19.770268; 0.0407295; 7415.9779; 617.99816; 31.630524; 46.796607; 15.166083; 67.591490; 2.8137054; 2.7006727; 1.3669342; 19.797688; 330.00000; 45.613063; 53.559116; 7.9460524; 85.163959; 6.8542900; 4.1750812; 2.8239968; 10.956116
174; 59.952960; 25.688870; 29.697280; 24.688870; 13.099611; 2.1247913; 11.813237; 11.071025; 3.8094517; 23.915460;12;6; 0.5000000; 1.5911023; 49.092501; 55.616590; 0.7911557; 15.105592; 19.798990; 0.9423940; 3635.4863; 302.95719; 358.77622; 416.75977; 57.983546; 86.087058; 5.0049665; 36.455393; 15.105230; 19.802426; 0.0926266; 5086.3218; 423.86015; 49.336491; 54.918580; 5.5820883; 89.835702; 0.8071663; 4.8640323; 1.6068521; 19.798528; 330.00000; 45.615991; 49.992464; 4.3764730; 91.245735; 0.8669216; 5.6697446; 1.8629128; 15.518345
175; 59.496960; 25.003430; 13.089280; 24.003430; 10.867655; 2.9959692; 11.252723; 13.422138; 4.6393308; 25.923854;15;5; 0.5000000; 1.4332604; 43.838529; 49.887306; 0.4508488; 12.587993; 19.798990; 0.4211481; 6196.2490; 516.35409; 273.27020; 318.76255; 45.492350; 85.728452; 4.0246069; 42.417048; 12.589246; 19.800105; 0.0419404; 9432.0280; 786.00234; 41.425352; 48.571249; 7.1458971; 85.287805; 1.1431541; 6.0175562; 1.4244893; 19.794911; 330.00000; 45.616596; 50.278777; 4.6621810; 90.727338; 1.3102817; 14.503544; 3.3394610; 8.9573175
