Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
191; 54.250560; 32.649894; 37.694080; 31.649894; 16.786685; 2.7673339; 15.133114; 6.8531326; 2.0603801; 23.178080;10;4; 0.5000000; 1.2810124; 38.017613; 44.072444; 0.7558717; 10.070394; 19.798990; 0.6426255; 4386.1353; 365.51128; 295.16753; 343.14814; 47.980616; 86.017521; 14.613812; 6.4999201; 10.071315; 19.799327; 0.0620992; 4732.7611; 394.39676; 30.777211; 47.240512; 16.463301; 65.150038; 1.9816221; 0.7285659; 1.3736130; 19.799350; 330.00000; 45.621437; 59.203325; 13.581888; 77.058910; 3.0829328; 0.9863233; 2.0346426; 16.703445;1;
192; 55.090560; 23.891494; 28.814081; 22.891494; 10.423128; 2.8211125; 10.740469; 8.6002829; 3.2703329; 20.546030;6;8; 0.5000000; 1.7525822; 48.399276; 55.353331; 0.6612435; 20.140789; 19.798990; 0.5580611; 9626.0563; 802.17136; 562.54699; 610.71935; 48.172362; 92.112193; 2.5987434; 27.857526; 20.140070; 19.802294; 0.0527551; 11478.939; 956.57825; 63.415459; 77.847989; 14.432530; 81.460626; 0.6210358; 3.2729299; 2.2743257; 19.797778; 330.00000; 45.616032; 50.086059; 4.4700275; 91.075306; 0.7937214; 6.0790099; 4.0991245; 7.0329145;1;
193; 58.690560; 30.555494; 33.614080; 29.555494; 14.551257; 3.1370483; 13.993485; 7.3781194; 3.0173102; 22.655867;5;9; 0.5000000; 1.9173307; 43.895178; 50.388052; 0.8256055; 22.658387; 19.798990; 0.8006715; 8274.1795; 689.51496; 693.75786; 751.71998; 57.962121; 92.289400; 8.6756418; 14.646991; 22.658335; 19.799022; 0.0815994; 8936.8392; 744.73660; 76.365949; 98.210429; 21.844480; 77.757475; 1.5526058; 1.5626234; 2.8641026; 19.797984; 330.00000; 45.615390; 52.359984; 6.7445941; 87.118800; 2.0273328; 1.6533141; 3.3938833; 8.8660574;1;
194; 59.890560; 24.843494; 25.214080; 23.843494; 10.666433; 3.0394600; 11.161882; 11.947645; 4.1694039; 24.369392;21;4; 0.5000000; 1.2810124; 55.527432; 62.593925; 0.7205735; 10.070394; 19.798990; 0.9071173; 2186.9577; 182.24648; 207.74589; 266.51852; 58.772628; 77.948013; 4.9351865; 39.491164; 10.071760; 19.800811; 0.0895274; 3503.0364; 291.91970; 32.841960; 35.778767; 2.9368068; 91.791761; 0.6986028; 5.9926168; 1.0486455; 19.798300; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
195; 58.234560; 29.870054; 17.006080; 28.870054; 14.571422; 2.8821657; 13.714486; 9.7292329; 3.8471893; 24.664260;8;7; 0.5000000; 1.5912727; 40.271601; 46.079551; 0.4932709; 17.623190; 19.798990; 0.5070977; 9314.3207; 776.19339; 494.61977; 542.39494; 47.775172; 91.191811; 3.6725303; 26.168393; 17.623142; 19.799025; 0.0512182; 10956.728; 913.06067; 58.767095; 75.037041; 16.269946; 78.317447; 1.0933935; 3.0950483; 2.1917979; 19.796892; 330.00000; 45.616070; 50.715519; 5.0994491; 89.944993; 1.1897762; 6.1718685; 3.9535586; 7.3917958;1;
196; 58.834560; 27.014054; 27.806081; 26.014054; 12.628309; 2.8337219; 12.298597; 9.5486259; 2.5685842; 23.055653;5;9; 0.5000000; 1.9173307; 31.200401; 36.214697; 0.6729369; 22.658387; 19.798990; 0.5457147; 11859.855; 988.32125; 677.75643; 742.78507; 65.028641; 91.245295; 10.830378; 17.074491; 22.697077; 19.767515; 0.0523237; 12827.179; 1068.9316; 70.284292; 104.56969; 34.285398; 67.212872; 1.9600712; 2.0516943; 3.0501111; 19.797498; 330.00000; 45.615234; 52.152372; 6.5371381; 87.465310; 3.1381071; 3.0675043; 4.7844361; 6.2694387;1;
197; 54.754560; 32.154854; 32.366081; 31.154854; 16.125071; 2.9213412; 14.847092; 6.9152750; 3.8444910; 22.992702;8;4; 0.5000000; 1.2810124; 36.165954; 42.272572; 0.6825257; 10.070394; 19.798990; 0.6076958; 4759.1897; 396.59914; 302.86415; 336.30609; 33.441944; 90.056099; 2.0380550; 13.164707; 10.066620; 19.808784; 0.0583012; 5244.5579; 437.04650; 32.019532; 40.719470; 8.6999384; 78.634451; 0.5329143; 1.4079790; 1.1880413; 19.798593; 330.00000; 45.615904; 52.218881; 6.6029769; 87.355193; 0.6704487; 2.5525994; 1.9874592; 15.121830;1;
198; 58.354560; 38.818854; 37.166080; 37.818854; 20.253199; 3.2372770; 18.100108; 5.6931115; 3.5914683; 25.102539;8;5; 0.5000000; 1.4332604; 51.024700; 58.731717; 0.9003717; 12.587993; 19.798990; 1.0217606; 3582.4134; 298.53445; 383.31293; 427.83424; 44.521303; 89.593796; 9.0458511; 7.6837613; 12.577162; 19.817369; 0.1017997; 3924.6754; 327.05629; 41.838768; 52.459019; 10.620251; 79.755148; 1.3022486; 0.8840496; 1.5298358; 19.798474; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
199; 58.954560; 35.962854; 17.966081; 34.962854; 18.310087; 3.1888331; 16.684219; 5.5125045; 2.3128632; 23.493932;5;7; 0.5000000; 1.5912727; 45.730524; 53.146760; 0.5210287; 17.623190; 19.798990; 0.2904727; 16697.252; 1391.4377; 507.90084; 599.11836; 91.217520; 84.774708; 9.2231108; 7.5483207; 17.622941; 19.799265; 0.0249646; 17066.898; 1422.2415; 44.617842; 116.36785; 71.750007; 38.342070; 1.9614317; 1.0108212; 3.3918520; 19.799086; 330.00000; 45.617445; 54.937575; 9.3201301; 83.035054; 3.4935338; 2.3355662; 6.5244196; 4.8291086;1;
200; 54.394560; 29.108454; 31.886081; 28.108454; 13.647738; 3.0720075; 13.286225; 9.0236391; 4.6116541; 23.577866;10;5; 0.5000000; 1.4332604; 46.536333; 53.237614; 0.6931140; 12.587993; 19.798990; 0.8393802; 4000.8126; 333.40105; 351.67019; 397.16762; 45.497435; 88.544526; 2.3857786; 23.106784; 12.590432; 19.801360; 0.0806366; 4781.3857; 398.44881; 40.375193; 47.364445; 6.9892519; 85.243674; 0.6258148; 2.5935775; 1.3829492; 19.798434; 330.00000; 45.615997; 51.480114; 5.8641172; 88.608966; 0.7753732; 3.3891018; 1.7971577; 16.504356;1;
